,date_start,date_stop,hourly_stats_aggregated_by_advertiser_time_zone,account_id,account_name,account_currency,campaign_id,campaign_name,ad_id,ad_name,adset_id,adset_name,objective,spend,clicks,unique_clicks,unique_ctr,impressions,reach,actions,action_values,outbound_clicks,cpc,cpm,cpp,ctr,frequency,inline_link_click_ctr,inline_link_clicks,inline_post_engagement,mobile_app_purchase_roas,social_clicks,social_impressions,social_reach,total_action_value,total_actions,total_unique_actions,unique_inline_link_click_ctr,unique_link_clicks_ctr,unique_social_clicks
538,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,4.51,6,0,0,367,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '6'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '7'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '7'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '2'}]",,"[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '6'}]",0.751667,12.288828,0,1.634877,0,1.634877,6,7,,0,3,0,0,10,0,0,0,0
539,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679360206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
527,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.03,0,0,0,3,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
521,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.09,1,0,0,105,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.85'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.85'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",1.09,10.380952,0,0.952381,0,0.952381,1,1,,0,0,0,0.85,5,0,0,0,0
530,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369606,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.12,0,0,0,5,0,,,,0,24,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
519,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370006,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.22,0,0,0,28,0,,,,0,7.857143,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
525,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370806,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.48,3,0,0,118,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.3'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '3'}]",0.493333,12.542373,0,2.542373,0,2.542373,3,3,,0,0,0,1.3,7,0,0,0,0
523,2018-02-13,2018-03-15,19:00:00 - 19:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679371606,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.54,0,0,0,169,0,,,,0,9.112426,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0
540,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261094806,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.07,0,0,0,6,0,,,,0,11.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
552,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261095006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.62,0,0,0,36,0,,,,0,17.222222,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
565,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261096406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.39,0,0,0,23,0,,,,0,16.956522,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
557,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.6,1,0,0,67,0,"[{'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",0.6,8.955224,0,1.492537,0,1.492537,1,1,,0,0,0,0,1,0,0,0,0
545,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.07,0,0,0,5,0,,,,0,14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
542,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261107406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.13,0,0,0,11,0,,,,0,11.818182,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
547,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,7.95,9,0,0,598,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '10'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '6'}, {'action_target_id': '157655541008710', 'action_type': 'comment', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '9'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '3'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '9'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '9'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '19'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '10.15'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '10.15'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '9'}]",0.883333,13.294314,0,1.505017,0,1.505017,9,11,,0,11,0,10.15,33,0,0,0,0
561,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109206,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,1.4,2,0,0,91,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107961296786', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107961296786', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107961296786', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '2'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.33'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.33'}]","[{'action_target_id': '1688107961296786', 'action_type': 'outbound_click', 'value': '2'}]",0.7,15.384615,0,2.197802,0,2.197802,2,2,,0,1,0,1.33,5,0,0,0,0
564,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109406,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.03,0,0,0,4,0,,,,0,7.5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
546,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109806,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.02,0,0,0,2,0,,,,0,10,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
555,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.1,1,0,0,9,0,"[{'action_target_id': '1688107814630134', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107814630134', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107814630134', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107814630134', 'action_type': 'outbound_click', 'value': '1'}]",0.1,11.111111,0,11.111111,0,11.111111,1,1,,0,0,0,0,1,0,0,0,0
541,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.81,1,0,0,43,0,"[{'action_target_id': '1688107841296798', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107841296798', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107841296798', 'action_type': 'outbound_click', 'value': '1'}]",0.81,18.837209,0,2.325581,0,2.325581,1,1,,0,0,0,0,1,0,0,0,0
550,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261125206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.1,2,0,0,9,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '2'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '2'}]",0.05,11.111111,0,22.222222,0,22.222222,2,2,,0,0,0,0,2,0,0,0,0
559,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261127206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.05,0,0,0,5,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
553,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,3.38,8,0,0,313,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '18'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '17'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '8'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '8'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '8'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '37'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '19.98'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '19.98'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '8'}]",0.4225,10.798722,0,2.555911,0,2.555911,8,8,,0,3,0,19.98,47,0,0,0,0
563,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.36,2,0,0,170,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '2'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '5'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.29'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.29'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '2'}]",0.68,8,0,1.176471,0,1.176471,2,4,,0,3,0,0.29,11,0,0,0,0
567,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679348606,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.13,0,0,0,8,0,,,,0,16.25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
548,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.11,0,0,0,10,0,,,,0,11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
544,2018-02-13,2018-03-15,20:00:00 - 20:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,7.71,15,0,0,712,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '15'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '4'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '11'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '15'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '7'}, {'action_target_id': '1688107964630119', 'action_type': 'post', 'value': '3'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '2'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '4'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '18'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '18'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '30'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '13.83'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '13.83'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '15'}]",0.514,10.828652,0,2.106742,0,2.106742,15,20,,0,5,0,13.83,59,0,0,0,0
